"feature" "activity" "subjectID" "value"
"fBodyAccJerk-std()-Y" "WALKING_UPSTAIRS." "3" -0.380894442941176
"fBodyAccJerk-std()-Z" "WALKING_UPSTAIRS." "3" -0.46895638372549
"fBodyGyro-mean()-X" "WALKING_UPSTAIRS." "3" -0.430239229235294
"fBodyGyro-mean()-Y" "WALKING_UPSTAIRS." "3" -0.290447408901961
"fBodyGyro-mean()-Z" "WALKING_UPSTAIRS." "3" -0.163001294113725
"fBodyGyro-std()-X" "WALKING_UPSTAIRS." "3" -0.590430783921569
"fBodyGyro-std()-Y" "WALKING_UPSTAIRS." "3" -0.301619977058824
"fBodyGyro-std()-Z" "WALKING_UPSTAIRS." "3" -0.0822521122215686
"fBodyAccMag-mean()" "WALKING_UPSTAIRS." "3" -0.231382662235294
"fBodyAccMag-std()" "WALKING_UPSTAIRS." "3" -0.410047643333333
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS." "3" -0.302968064764706
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS." "3" -0.454324844901961
"fBodyBodyGyroMag-mean()" "WALKING_UPSTAIRS." "3" -0.380388292223529
"fBodyBodyGyroMag-std()" "WALKING_UPSTAIRS." "3" -0.470491576431373
"fBodyBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS." "3" -0.51871565
"fBodyBodyGyroJerkMag-std()" "WALKING_UPSTAIRS." "3" -0.632659461568627
"tBodyAcc-mean()-X" "LAYING." "4" 0.272850494930556
"tBodyAcc-mean()-Y" "LAYING." "4" -0.0173555210111111
"tBodyAcc-mean()-Z" "LAYING." "4" -0.107236237236111
"tBodyAcc-std()-X" "LAYING." "4" -0.967984021111111
"tBodyAcc-std()-Y" "LAYING." "4" -0.983126461944444
"tBodyAcc-std()-Z" "LAYING." "4" -0.973566958888889
"tGravityAcc-mean()-X" "LAYING." "4" -0.359292534027778
"tGravityAcc-mean()-Y" "LAYING." "4" 0.738430699305556
"tGravityAcc-mean()-Z" "LAYING." "4" 0.683839909722222
"tGravityAcc-std()-X" "LAYING." "4" -0.960412164305556
"tGravityAcc-std()-Y" "LAYING." "4" -0.993454358055556
"tGravityAcc-std()-Z" "LAYING." "4" -0.979239668194444
"tBodyAccJerk-mean()-X" "LAYING." "4" 0.08072123275
"tBodyAccJerk-mean()-Y" "LAYING." "4" 0.0119819524179167
"tBodyAccJerk-mean()-Z" "LAYING." "4" -0.00589225849902778
"tBodyAccJerk-std()-X" "LAYING." "4" -0.98636543375
"tBodyAccJerk-std()-Y" "LAYING." "4" -0.982430495
"tBodyAccJerk-std()-Z" "LAYING." "4" -0.983087366805556
"tBodyGyro-mean()-X" "LAYING." "4" -0.0143679929444444
"tBodyGyro-mean()-Y" "LAYING." "4" -0.0955538053611111
"tBodyGyro-mean()-Z" "LAYING." "4" 0.111730746333333
"tBodyGyro-std()-X" "LAYING." "4" -0.982651720138889
"tBodyGyro-std()-Y" "LAYING." "4" -0.960299550972222
"tBodyGyro-std()-Z" "LAYING." "4" -0.98170136125
"tBodyGyroJerk-mean()-X" "LAYING." "4" -0.102813809652778
"tBodyGyroJerk-mean()-Y" "LAYING." "4" -0.0382323710416667
"tBodyGyroJerk-mean()-Z" "LAYING." "4" -0.0624116966805556
"tBodyGyroJerk-std()-X" "LAYING." "4" -0.979865720555556
"tBodyGyroJerk-std()-Y" "LAYING." "4" -0.978091312777778
"tBodyGyroJerk-std()-Z" "LAYING." "4" -0.992381595972222
"tBodyAccMag-mean()" "LAYING." "4" -0.9718540425
"tBodyAccMag-std()" "LAYING." "4" -0.969354834166667
"tGravityAccMag-mean()" "LAYING." "4" -0.9718540425
"tGravityAccMag-std()" "LAYING." "4" -0.969354834166667
"tBodyAccJerkMag-mean()" "LAYING." "4" -0.985529270555556
"tBodyAccJerkMag-std()" "LAYING." "4" -0.983605927361111
"tBodyGyroMag-mean()" "LAYING." "4" -0.953791512638889
"tBodyGyroMag-std()" "LAYING." "4" -0.957829934722222
"tBodyGyroJerkMag-mean()" "LAYING." "4" -0.982780873888889
"tBodyGyroJerkMag-std()" "LAYING." "4" -0.978659102222222
"fBodyAcc-mean()-X" "LAYING." "4" -0.975893687083333
"fBodyAcc-mean()-Y" "LAYING." "4" -0.980830362083333
"fBodyAcc-mean()-Z" "LAYING." "4" -0.976634815694444
"fBodyAcc-std()-X" "LAYING." "4" -0.965167081805556
"fBodyAcc-std()-Y" "LAYING." "4" -0.984571808472222
"fBodyAcc-std()-Z" "LAYING." "4" -0.973057781805556
"fBodyAccJerk-mean()-X" "LAYING." "4" -0.985998546805556
"fBodyAccJerk-mean()-Y" "LAYING." "4" -0.982140613888889
"fBodyAccJerk-mean()-Z" "LAYING." "4" -0.981549689583333
"fBodyAccJerk-std()-X" "LAYING." "4" -0.988140517777778
"fBodyAccJerk-std()-Y" "LAYING." "4" -0.984124532361111
"fBodyAccJerk-std()-Z" "LAYING." "4" -0.983185637916667
"fBodyGyro-mean()-X" "LAYING." "4" -0.976570564027778
"fBodyGyro-mean()-Y" "LAYING." "4" -0.966111980277778
"fBodyGyro-mean()-Z" "LAYING." "4" -0.981093036111111
"fBodyGyro-std()-X" "LAYING." "4" -0.984713284166667
"fBodyGyro-std()-Y" "LAYING." "4" -0.95779294875
"fBodyGyro-std()-Z" "LAYING." "4" -0.983602745694445
"fBodyAccMag-mean()" "LAYING." "4" -0.973171068055556
"fBodyAccMag-std()" "LAYING." "4" -0.971063024027778
"fBodyBodyAccJerkMag-mean()" "LAYING." "4" -0.983108084305556
"fBodyBodyAccJerkMag-std()" "LAYING." "4" -0.98328511625
"fBodyBodyGyroMag-mean()" "LAYING." "4" -0.964001383472222
"fBodyBodyGyroMag-std()" "LAYING." "4" -0.961369084583333
"fBodyBodyGyroJerkMag-mean()" "LAYING." "4" -0.978596740694444
"fBodyBodyGyroJerkMag-std()" "LAYING." "4" -0.980096981111111
"tBodyAcc-mean()-X" "SITTING." "4" 0.273475690147059
"tBodyAcc-mean()-Y" "SITTING." "4" -0.0131255097938235
"tBodyAcc-mean()-Z" "SITTING." "4" -0.103041061426471
"tBodyAcc-std()-X" "SITTING." "4" -0.990593766617647
"tBodyAcc-std()-Y" "SITTING." "4" -0.956255962058824
"tBodyAcc-std()-Z" "SITTING." "4" -0.957056111470588
"tGravityAcc-mean()-X" "SITTING." "4" 0.919637604411765
"tGravityAcc-mean()-Y" "SITTING." "4" 0.182254651955882
"tGravityAcc-mean()-Z" "SITTING." "4" 0.109559621020588
"tGravityAcc-std()-X" "SITTING." "4" -0.989660149852941
"tGravityAcc-std()-Y" "SITTING." "4" -0.971692544705882
"tGravityAcc-std()-Z" "SITTING." "4" -0.963406795735294
"tBodyAccJerk-mean()-X" "SITTING." "4" 0.0763318528529412
"tBodyAccJerk-mean()-Y" "SITTING." "4" 0.00476702575745588
"tBodyAccJerk-mean()-Z" "SITTING." "4" -0.00113300171426471
"tBodyAccJerk-std()-X" "SITTING." "4" -0.988564382205882
"tBodyAccJerk-std()-Y" "SITTING." "4" -0.979573678088235
"tBodyAccJerk-std()-Z" "SITTING." "4" -0.984662946764706
"tBodyGyro-mean()-X" "SITTING." "4" -0.0356229619955882
"tBodyGyro-mean()-Y" "SITTING." "4" -0.0750132697044118
"tBodyGyro-mean()-Z" "SITTING." "4" 0.0800440230882353
"tBodyGyro-std()-X" "SITTING." "4" -0.988111648676471
"tBodyGyro-std()-Y" "SITTING." "4" -0.977954005147059
"tBodyGyro-std()-Z" "SITTING." "4" -0.971277654117647
"tBodyGyroJerk-mean()-X" "SITTING." "4" -0.0951782658382353
"tBodyGyroJerk-mean()-Y" "SITTING." "4" -0.040616936
"tBodyGyroJerk-mean()-Z" "SITTING." "4" -0.051596655125
"tBodyGyroJerk-std()-X" "SITTING." "4" -0.991442007794118
"tBodyGyroJerk-std()-Y" "SITTING." "4" -0.989780810588235
"tBodyGyroJerk-std()-Z" "SITTING." "4" -0.989850160294118
"tBodyAccMag-mean()" "SITTING." "4" -0.968979156470588
"tBodyAccMag-std()" "SITTING." "4" -0.963779683235294
"tGravityAccMag-mean()" "SITTING." "4" -0.968979156470588
"tGravityAccMag-std()" "SITTING." "4" -0.963779683235294
"tBodyAccJerkMag-mean()" "SITTING." "4" -0.985555822352941
"tBodyAccJerkMag-std()" "SITTING." "4" -0.985418456176471
"tBodyGyroMag-mean()" "SITTING." "4" -0.964633252352941
"tBodyGyroMag-std()" "SITTING." "4" -0.969257162647059
"tBodyGyroJerkMag-mean()" "SITTING." "4" -0.991306424705882
"tBodyGyroJerkMag-std()" "SITTING." "4" -0.990724530735294
"fBodyAcc-mean()-X" "SITTING." "4" -0.989529506764706
"fBodyAcc-mean()-Y" "SITTING." "4" -0.962773200147059
"fBodyAcc-mean()-Z" "SITTING." "4" -0.966991781176471
"fBodyAcc-std()-X" "SITTING." "4" -0.991100005441176
"fBodyAcc-std()-Y" "SITTING." "4" -0.954998005147059
"fBodyAcc-std()-Z" "SITTING." "4" -0.954402697794118
"fBodyAccJerk-mean()-X" "SITTING." "4" -0.988857403235294
"fBodyAccJerk-mean()-Y" "SITTING." "4" -0.979228238382353
"fBodyAccJerk-mean()-Z" "SITTING." "4" -0.981971300147059
"fBodyAccJerk-std()-X" "SITTING." "4" -0.9892888075
"fBodyAccJerk-std()-Y" "SITTING." "4" -0.981550132794118
"fBodyAccJerk-std()-Z" "SITTING." "4" -0.986008449264706
"fBodyGyro-mean()-X" "SITTING." "4" -0.985676523823529
"fBodyGyro-mean()-Y" "SITTING." "4" -0.981200181176471
"fBodyGyro-mean()-Z" "SITTING." "4" -0.974686891029412
"fBodyGyro-std()-X" "SITTING." "4" -0.988891551764706
"fBodyGyro-std()-Y" "SITTING." "4" -0.976252427794118
"fBodyGyro-std()-Z" "SITTING." "4" -0.972851787647059
"fBodyAccMag-mean()" "SITTING." "4" -0.968905031470588
"fBodyAccMag-std()" "SITTING." "4" -0.965852262058824
"fBodyBodyAccJerkMag-mean()" "SITTING." "4" -0.984469962941177
"fBodyBodyAccJerkMag-std()" "SITTING." "4" -0.98561372
"fBodyBodyGyroMag-mean()" "SITTING." "4" -0.977973720735294
"fBodyBodyGyroMag-std()" "SITTING." "4" -0.969105899117647
"fBodyBodyGyroJerkMag-mean()" "SITTING." "4" -0.990854751176471
"fBodyBodyGyroJerkMag-std()" "SITTING." "4" -0.990933058235294
"tBodyAcc-mean()-X" "STANDING." "4" 0.280348883913043
"tBodyAcc-mean()-Y" "STANDING." "4" -0.0144785340348986
"tBodyAcc-mean()-Z" "STANDING." "4" -0.108222553855072
"tBodyAcc-std()-X" "STANDING." "4" -0.98725587115942
"tBodyAcc-std()-Y" "STANDING." "4" -0.936871974347826
"tBodyAcc-std()-Z" "STANDING." "4" -0.930283530144928
"tGravityAcc-mean()-X" "STANDING." "4" 0.96644228
"tGravityAcc-mean()-Y" "STANDING." "4" -0.145201300942029
"tGravityAcc-mean()-Z" "STANDING." "4" -0.0530585403536232
"tGravityAcc-std()-X" "STANDING." "4" -0.992197591884058
"tGravityAcc-std()-Y" "STANDING." "4" -0.968155388695652
"tGravityAcc-std()-Z" "STANDING." "4" -0.94618494942029
"tBodyAccJerk-mean()-X" "STANDING." "4" 0.0746177416521739
"tBodyAccJerk-mean()-Y" "STANDING." "4" 0.0109839689101449
"tBodyAccJerk-mean()-Z" "STANDING." "4" -0.00358774904913043
"tBodyAccJerk-std()-X" "STANDING." "4" -0.980573836811594
"tBodyAccJerk-std()-Y" "STANDING." "4" -0.967745638695652
"tBodyAccJerk-std()-Z" "STANDING." "4" -0.977716354927536
"tBodyGyro-mean()-X" "STANDING." "4" -0.0278611511434783
"tBodyGyro-mean()-Y" "STANDING." "4" -0.0692546674492754
"tBodyGyro-mean()-Z" "STANDING." "4" 0.077124614942029
"tBodyGyro-std()-X" "STANDING." "4" -0.960738660289855
"tBodyGyro-std()-Y" "STANDING." "4" -0.967298518695652
"tBodyGyro-std()-Z" "STANDING." "4" -0.969958678115942
"tBodyGyroJerk-mean()-X" "STANDING." "4" -0.0991947719855072
"tBodyGyroJerk-mean()-Y" "STANDING." "4" -0.0431738608
"tBodyGyroJerk-mean()-Z" "STANDING." "4" -0.0517180379565217
"tBodyGyroJerk-std()-X" "STANDING." "4" -0.975856809130435
"tBodyGyroJerk-std()-Y" "STANDING." "4" -0.981983572028985
"tBodyGyroJerk-std()-Z" "STANDING." "4" -0.983276883478261
"tBodyAccMag-mean()" "STANDING." "4" -0.950061017681159
"tBodyAccMag-std()" "STANDING." "4" -0.94790101173913
"tGravityAccMag-mean()" "STANDING." "4" -0.950061017681159
"tGravityAccMag-std()" "STANDING." "4" -0.94790101173913
"tBodyAccJerkMag-mean()" "STANDING." "4" -0.977620953913043
"tBodyAccJerkMag-std()" "STANDING." "4" -0.973108343043478
"tBodyGyroMag-mean()" "STANDING." "4" -0.954518594057971
"tBodyGyroMag-std()" "STANDING." "4" -0.95310477884058
"tBodyGyroJerkMag-mean()" "STANDING." "4" -0.982387268985507
"tBodyGyroJerkMag-std()" "STANDING." "4" -0.979995718695652
"fBodyAcc-mean()-X" "STANDING." "4" -0.984183633623188
"fBodyAcc-mean()-Y" "STANDING." "4" -0.948970158405797
"fBodyAcc-mean()-Z" "STANDING." "4" -0.953817599275362
"fBodyAcc-std()-X" "STANDING." "4" -0.988851853478261
"fBodyAcc-std()-Y" "STANDING." "4" -0.934454791304348
"fBodyAcc-std()-Z" "STANDING." "4" -0.923802467681159
"fBodyAccJerk-mean()-X" "STANDING." "4" -0.98116164057971
"fBodyAccJerk-mean()-Y" "STANDING." "4" -0.967720592463768
"fBodyAccJerk-mean()-Z" "STANDING." "4" -0.974170468405797
"fBodyAccJerk-std()-X" "STANDING." "4" -0.981721691014493
"fBodyAccJerk-std()-Y" "STANDING." "4" -0.970228184202899
"fBodyAccJerk-std()-Z" "STANDING." "4" -0.979936740869565
"fBodyGyro-mean()-X" "STANDING." "4" -0.958540187246377
"fBodyGyro-mean()-Y" "STANDING." "4" -0.970426493768116
"fBodyGyro-mean()-Z" "STANDING." "4" -0.970133388405797
"fBodyGyro-std()-X" "STANDING." "4" -0.961885695217391
"fBodyGyro-std()-Y" "STANDING." "4" -0.965798055507246
"fBodyGyro-std()-Z" "STANDING." "4" -0.972688652173913
"fBodyAccMag-mean()" "STANDING." "4" -0.960066088115942
"fBodyAccMag-std()" "STANDING." "4" -0.949522556376812
"fBodyBodyAccJerkMag-mean()" "STANDING." "4" -0.972251355217391
"fBodyBodyAccJerkMag-std()" "STANDING." "4" -0.973195509565217
"fBodyBodyGyroMag-mean()" "STANDING." "4" -0.963922314202899
"fBodyBodyGyroMag-std()" "STANDING." "4" -0.954407176956522
"fBodyBodyGyroJerkMag-mean()" "STANDING." "4" -0.981119237826087
"fBodyBodyGyroJerkMag-std()" "STANDING." "4" -0.9797551
"tBodyAcc-mean()-X" "WALKING." "4" 0.276980816034483
"tBodyAcc-mean()-Y" "WALKING." "4" -0.0225446400534483
"tBodyAcc-mean()-Z" "WALKING." "4" -0.110595952913793
"tBodyAcc-std()-X" "WALKING." "4" -0.47076236637931
"tBodyAcc-std()-Y" "WALKING." "4" -0.154127498163793
"tBodyAcc-std()-Z" "WALKING." "4" -0.288840016206897
"tGravityAcc-mean()-X" "WALKING." "4" 0.95970108137931
"tGravityAcc-mean()-Y" "WALKING." "4" -0.115116241810345
"tGravityAcc-mean()-Z" "WALKING." "4" -0.140910029827586
"tGravityAcc-std()-X" "WALKING." "4" -0.983132400344828
"tGravityAcc-std()-Y" "WALKING." "4" -0.962578844310345
"tGravityAcc-std()-Z" "WALKING." "4" -0.962822966551724
"tBodyAccJerk-mean()-X" "WALKING." "4" 0.0731938975362069
"tBodyAccJerk-mean()-Y" "WALKING." "4" 0.0121254591034483
"tBodyAccJerk-mean()-Z" "WALKING." "4" -0.0116401387758621
"tBodyAccJerk-std()-X" "WALKING." "4" -0.485863255344828
"tBodyAccJerk-std()-Y" "WALKING." "4" -0.302220161206897
"tBodyAccJerk-std()-Z" "WALKING." "4" -0.491189466034483
"tBodyGyro-mean()-X" "WALKING." "4" -0.0545126870724138
"tBodyGyro-mean()-Y" "WALKING." "4" -0.0658435879913793
"tBodyGyro-mean()-Z" "WALKING." "4" 0.0972006320344828
"tBodyGyro-std()-X" "WALKING." "4" -0.580597373275862
"tBodyGyro-std()-Y" "WALKING." "4" -0.487166280172414
"tBodyGyro-std()-Z" "WALKING." "4" -0.396154003275862
"tBodyGyroJerk-mean()-X" "WALKING." "4" -0.0625311679982759
"tBodyGyroJerk-mean()-Y" "WALKING." "4" -0.0502895008551724
"tBodyGyroJerk-mean()-Z" "WALKING." "4" -0.0739835516362069
"tBodyGyroJerk-std()-X" "WALKING." "4" -0.490773455517241
"tBodyGyroJerk-std()-Y" "WALKING." "4" -0.514246569655172
"tBodyGyroJerk-std()-Z" "WALKING." "4" -0.557968202931034
"tBodyAccMag-mean()" "WALKING." "4" -0.299983613965517
"tBodyAccMag-std()" "WALKING." "4" -0.48106401862069
"tGravityAccMag-mean()" "WALKING." "4" -0.299983613965517
"tGravityAccMag-std()" "WALKING." "4" -0.48106401862069
"tBodyAccJerkMag-mean()" "WALKING." "4" -0.399722201034483
"tBodyAccJerkMag-std()" "WALKING." "4" -0.409824562586207
"tBodyGyroMag-mean()" "WALKING." "4" -0.403064156896552
"tBodyGyroMag-std()" "WALKING." "4" -0.563863212586207
"tBodyGyroJerkMag-mean()" "WALKING." "4" -0.507824745862069
"tBodyGyroJerkMag-std()" "WALKING." "4" -0.556022765862069
"fBodyAcc-mean()-X" "WALKING." "4" -0.492419802586207
"fBodyAcc-mean()-Y" "WALKING." "4" -0.203193741396552
"fBodyAcc-mean()-Z" "WALKING." "4" -0.344493013448276
"fBodyAcc-std()-X" "WALKING." "4" -0.462733639137931
"fBodyAcc-std()-Y" "WALKING." "4" -0.182766476862069
"fBodyAcc-std()-Z" "WALKING." "4" -0.314646918448276
"fBodyAccJerk-mean()-X" "WALKING." "4" -0.509628168793103
"fBodyAccJerk-mean()-Y" "WALKING." "4" -0.352829307068966
"fBodyAccJerk-mean()-Z" "WALKING." "4" -0.469920224310345
"fBodyAccJerk-std()-X" "WALKING." "4" -0.507640734482759
"fBodyAccJerk-std()-Y" "WALKING." "4" -0.294353545672414
"fBodyAccJerk-std()-Z" "WALKING." "4" -0.511115619482759
"fBodyGyro-mean()-X" "WALKING." "4" -0.468295081206897
"fBodyGyro-mean()-Y" "WALKING." "4" -0.479841432931034
"fBodyGyro-mean()-Z" "WALKING." "4" -0.39144792137931
"fBodyGyro-std()-X" "WALKING." "4" -0.616915839310345
"fBodyGyro-std()-Y" "WALKING." "4" -0.495896271896552
"fBodyGyro-std()-Z" "WALKING." "4" -0.453337858448276
"fBodyAccMag-mean()" "WALKING." "4" -0.434618912068966
"fBodyAccMag-std()" "WALKING." "4" -0.590265845517241
"fBodyBodyAccJerkMag-mean()" "WALKING." "4" -0.418641046896552
"fBodyBodyAccJerkMag-std()" "WALKING." "4" -0.40297998362069
"fBodyBodyGyroMag-mean()" "WALKING." "4" -0.534509163793103
"fBodyBodyGyroMag-std()" "WALKING." "4" -0.668032801896552
"fBodyBodyGyroJerkMag-mean()" "WALKING." "4" -0.571594392068966
"fBodyBodyGyroJerkMag-std()" "WALKING." "4" -0.567447731896552
"tBodyAcc-mean()-X" "WALKING_DOWNSTAIRS." "4" 0.288631208909091
"tBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS." "4" -0.0145730348310909
"tBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS." "4" -0.104818820272727
"tBodyAcc-std()-X" "WALKING_DOWNSTAIRS." "4" -0.08273248054
"tBodyAcc-std()-Y" "WALKING_DOWNSTAIRS." "4" -0.102607326783636
"tBodyAcc-std()-Z" "WALKING_DOWNSTAIRS." "4" -0.205566380745455
"tGravityAcc-mean()-X" "WALKING_DOWNSTAIRS." "4" 0.950883416727273
"tGravityAcc-mean()-Y" "WALKING_DOWNSTAIRS." "4" -0.128326710927273
"tGravityAcc-mean()-Z" "WALKING_DOWNSTAIRS." "4" -0.140123155018182
"tGravityAcc-std()-X" "WALKING_DOWNSTAIRS." "4" -0.961845327454545
"tGravityAcc-std()-Y" "WALKING_DOWNSTAIRS." "4" -0.941478979454546
"tGravityAcc-std()-Z" "WALKING_DOWNSTAIRS." "4" -0.942207718727273
"tBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS." "4" 0.0802619828545455
"tBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS." "4" -0.00447316273690909
"tBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS." "4" -0.00846915857363636
"tBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS." "4" -0.337218894
"tBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS." "4" -0.169291887741818
"tBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS." "4" -0.290239376563636
"tBodyGyro-mean()-X" "WALKING_DOWNSTAIRS." "4" -0.0867069010690909
"tBodyGyro-mean()-Y" "WALKING_DOWNSTAIRS." "4" -0.0542300245127273
"tBodyGyro-mean()-Z" "WALKING_DOWNSTAIRS." "4" 0.111973650603636
"tBodyGyro-std()-X" "WALKING_DOWNSTAIRS." "4" -0.431919067945455
"tBodyGyro-std()-Y" "WALKING_DOWNSTAIRS." "4" -0.484673524
"tBodyGyro-std()-Z" "WALKING_DOWNSTAIRS." "4" -0.491077244909091
"tBodyGyroJerk-mean()-X" "WALKING_DOWNSTAIRS." "4" -0.0914145014654545
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS." "4" -0.0291766311418182
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS." "4" -0.0412055411490909
"tBodyGyroJerk-std()-X" "WALKING_DOWNSTAIRS." "4" -0.358444550225455
"tBodyGyroJerk-std()-Y" "WALKING_DOWNSTAIRS." "4" -0.519326735090909
"tBodyGyroJerk-std()-Z" "WALKING_DOWNSTAIRS." "4" -0.478690941272727
"tBodyAccMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.0737699163072727
"tBodyAccMag-std()" "WALKING_DOWNSTAIRS." "4" -0.0224839122854545
"tGravityAccMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.0737699163072727
"tGravityAccMag-std()" "WALKING_DOWNSTAIRS." "4" -0.0224839122854545
"tBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.263106944836364
"tBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS." "4" -0.143501970018182
"tBodyGyroMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.304965806363636
"tBodyGyroMag-std()" "WALKING_DOWNSTAIRS." "4" -0.3636948774
"tBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.497152238363636
"tBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS." "4" -0.459159852363636
"fBodyAcc-mean()-X" "WALKING_DOWNSTAIRS." "4" -0.222324293454545
"fBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS." "4" -0.0861829752472727
"fBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS." "4" -0.173825083587273
"fBodyAcc-std()-X" "WALKING_DOWNSTAIRS." "4" -0.0349085946785455
"fBodyAcc-std()-Y" "WALKING_DOWNSTAIRS." "4" -0.169191147529091
"fBodyAcc-std()-Z" "WALKING_DOWNSTAIRS." "4" -0.291553822381818
"fBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS." "4" -0.376175794909091
"fBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS." "4" -0.2258243574
"fBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS." "4" -0.250000183381818
"fBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS." "4" -0.355930598
"fBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS." "4" -0.163626807636364
"fBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS." "4" -0.328569968545455
"fBodyGyro-mean()-X" "WALKING_DOWNSTAIRS." "4" -0.272469211854545
"fBodyGyro-mean()-Y" "WALKING_DOWNSTAIRS." "4" -0.433475431818182
"fBodyGyro-mean()-Z" "WALKING_DOWNSTAIRS." "4" -0.396286646363636
"fBodyGyro-std()-X" "WALKING_DOWNSTAIRS." "4" -0.484894683818182
"fBodyGyro-std()-Y" "WALKING_DOWNSTAIRS." "4" -0.523412701636364
"fBodyGyro-std()-Z" "WALKING_DOWNSTAIRS." "4" -0.573281905454545
"fBodyAccMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.0231701626603636
"fBodyAccMag-std()" "WALKING_DOWNSTAIRS." "4" -0.175291708678182
"fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.200830137109091
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS." "4" -0.0827554911536364
"fBodyBodyGyroMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.374298686727273
"fBodyBodyGyroMag-std()" "WALKING_DOWNSTAIRS." "4" -0.470147270181818
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS." "4" -0.474449925818182
"fBodyBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS." "4" -0.478030486181818
"tBodyAcc-mean()-X" "WALKING_UPSTAIRS." "4" 0.269881106779661
"tBodyAcc-mean()-Y" "WALKING_UPSTAIRS." "4" -0.0251979434569492
"tBodyAcc-mean()-Z" "WALKING_UPSTAIRS." "4" -0.114248610966102
"tBodyAcc-std()-X" "WALKING_UPSTAIRS." "4" -0.344399351355932
"tBodyAcc-std()-Y" "WALKING_UPSTAIRS." "4" -0.116804488966102
"tBodyAcc-std()-Z" "WALKING_UPSTAIRS." "4" -0.255601012881356
"tGravityAcc-mean()-X" "WALKING_UPSTAIRS." "4" 0.906369500508475
"tGravityAcc-mean()-Y" "WALKING_UPSTAIRS." "4" -0.237498409152542
"tGravityAcc-mean()-Z" "WALKING_UPSTAIRS." "4" -0.227134869152542
"tGravityAcc-std()-X" "WALKING_UPSTAIRS." "4" -0.962190567457627
"tGravityAcc-std()-Y" "WALKING_UPSTAIRS." "4" -0.916690779830509
"tGravityAcc-std()-Z" "WALKING_UPSTAIRS." "4" -0.934952938983051
"tBodyAccJerk-mean()-X" "WALKING_UPSTAIRS." "4" 0.0862310100338983
"tBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS." "4" -0.0150816047830508
"tBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS." "4" -0.0132353651798305
"tBodyAccJerk-std()-X" "WALKING_UPSTAIRS." "4" -0.49876467220339
"tBodyAccJerk-std()-Y" "WALKING_UPSTAIRS." "4" -0.51522075220339
"tBodyAccJerk-std()-Z" "WALKING_UPSTAIRS." "4" -0.523807264237288
"tBodyGyro-mean()-X" "WALKING_UPSTAIRS." "4" 0.0883163772152542
"tBodyGyro-mean()-Y" "WALKING_UPSTAIRS." "4" -0.105932947294915
"tBodyGyro-mean()-Z" "WALKING_UPSTAIRS." "4" 0.0248290702830508
"tBodyGyro-std()-X" "WALKING_UPSTAIRS." "4" -0.577426408813559
"tBodyGyro-std()-Y" "WALKING_UPSTAIRS." "4" -0.568534124576271
"tBodyGyro-std()-Z" "WALKING_UPSTAIRS." "4" -0.27459628379661
"tBodyGyroJerk-mean()-X" "WALKING_UPSTAIRS." "4" -0.146800845605424
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS." "4" -0.0317350582050847
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS." "4" -0.0498427228983051
"tBodyGyroJerk-std()-X" "WALKING_UPSTAIRS." "4" -0.640489537966102
"tBodyGyroJerk-std()-Y" "WALKING_UPSTAIRS." "4" -0.646644373728814
